"Year Month","State","Industry","Suspicious Activity","Instrument","Count"
"2017 ","Kansas","Insurance Company","Other Other Suspicious Activities","Foreign Currency","1"
"2017 ","Kansas","Insurance Company","Other Other Suspicious Activities","U.S. Currency","1"
"2017 ","Kansas","Insurance Company","Other Other Suspicious Activities","[Total]","2"
"2017 ","Kansas","Insurance Company","Refused or Avoided Request for Documentation","U.S. Currency","1"
"2017 ","Kansas","Insurance Company","Refused or Avoided Request for Documentation","[Total]","1"
"2017 ","Kansas","Insurance Company","Suspicion Concerning the Source of Funds","Foreign Currency","1"
"2017 ","Kansas","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","11"
"2017 ","Kansas","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","12"
"2017 ","Kansas","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Foreign Currency","1"
"2017 ","Kansas","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","U.S. Currency","10"
"2017 ","Kansas","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","[Total]","11"
"2017 ","Kansas","Insurance Company","[Total]","[Total]","29"
"2017 ","Kentucky","Insurance Company","ACH","Funds Transfer","1"
"2017 ","Kentucky","Insurance Company","ACH","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","ACH","U.S. Currency","1"
"2017 ","Kentucky","Insurance Company","ACH","[Total]","3"
"2017 ","Kentucky","Insurance Company","Check","Bank/Cashier's Check","1"
"2017 ","Kentucky","Insurance Company","Check","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Check","[Total]","2"
"2017 ","Kentucky","Insurance Company","Consumer Loan (see instructions)","Bank/Cashier's Check","1"
"2017 ","Kentucky","Insurance Company","Consumer Loan (see instructions)","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Consumer Loan (see instructions)","[Total]","2"
"2017 ","Kentucky","Insurance Company","Elder Financial Exploitation","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Elder Financial Exploitation","[Total]","1"
"2017 ","Kentucky","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","1"
"2017 ","Kentucky","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","1"
"2017 ","Kentucky","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","3"
"2017 ","Kentucky","Insurance Company","Misuse of Position or Self-Dealing","Funds Transfer","1"
"2017 ","Kentucky","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Misuse of Position or Self-Dealing","U.S. Currency","1"
"2017 ","Kentucky","Insurance Company","Misuse of Position or Self-Dealing","[Total]","3"
"2017 ","Kentucky","Insurance Company","Wire","Bank/Cashier's Check","1"
"2017 ","Kentucky","Insurance Company","Wire","Personal/Business Check","1"
"2017 ","Kentucky","Insurance Company","Wire","[Total]","2"
"2017 ","Kentucky","Insurance Company","[Total]","[Total]","16"
"2017 ","Louisiana","Insurance Company","ACH","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","ACH","Money Orders","1"
"2017 ","Louisiana","Insurance Company","ACH","Other","1"
"2017 ","Louisiana","Insurance Company","ACH","U.S. Currency","1"
"2017 ","Louisiana","Insurance Company","ACH","[Total]","4"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Bank/Cashier's Check","1"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","U.S. Currency","2"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","4"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","Bank/Cashier's Check","1"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","U.S. Currency","1"
"2017 ","Louisiana","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","[Total]","2"
"2017 ","Louisiana","Insurance Company","Check","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Check","[Total]","1"
"2017 ","Louisiana","Insurance Company","Credit/Debit Card","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","Credit/Debit Card","Money Orders","1"
"2017 ","Louisiana","Insurance Company","Credit/Debit Card","Other","1"
"2017 ","Louisiana","Insurance Company","Credit/Debit Card","U.S. Currency","1"
"2017 ","Louisiana","Insurance Company","Credit/Debit Card","[Total]","4"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Money Orders","1"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Other","1"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","2"
"2017 ","Louisiana","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","6"
"2017 ","Louisiana","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","2"
"2017 ","Louisiana","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","[Total]","2"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","Funds Transfer","1"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","Money Orders","1"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","Other","1"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","U.S. Currency","2"
"2017 ","Louisiana","Insurance Company","Misuse of Position or Self-Dealing","[Total]","6"
"2017 ","Louisiana","Insurance Company","Other Other Suspicious Activities","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Other Other Suspicious Activities","U.S. Currency","1"
"2017 ","Louisiana","Insurance Company","Other Other Suspicious Activities","[Total]","2"
"2017 ","Louisiana","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","3"
"2017 ","Louisiana","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","3"
"2017 ","Louisiana","Insurance Company","Suspicious use of multiple transaction locations","U.S. Currency","1"
"2017 ","Louisiana","Insurance Company","Suspicious use of multiple transaction locations","[Total]","1"
"2017 ","Louisiana","Insurance Company","Transaction(s) Below CTR Threshold","Personal/Business Check","1"
"2017 ","Louisiana","Insurance Company","Transaction(s) Below CTR Threshold","U.S. Currency","3"
"2017 ","Louisiana","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","4"
"2017 ","Louisiana","Insurance Company","[Total]","[Total]","41"
"2017 ","Massachusetts","Insurance Company","Healthcare/Public or Private Health Insurance","Funds Transfer","1"
"2017 ","Massachusetts","Insurance Company","Healthcare/Public or Private Health Insurance","Other","1"
"2017 ","Massachusetts","Insurance Company","Healthcare/Public or Private Health Insurance","Personal/Business Check","1"
"2017 ","Massachusetts","Insurance Company","Healthcare/Public or Private Health Insurance","[Total]","3"
"2017 ","Massachusetts","Insurance Company","Other Fraud (Type)","Personal/Business Check","1"
"2017 ","Massachusetts","Insurance Company","Other Fraud (Type)","[Total]","1"
"2017 ","Massachusetts","Insurance Company","Other Insurance","Personal/Business Check","1"
"2017 ","Massachusetts","Insurance Company","Other Insurance","[Total]","1"
"2017 ","Massachusetts","Insurance Company","Other Money Laundering","Bank/Cashier's Check","5"
"2017 ","Massachusetts","Insurance Company","Other Money Laundering","Money Orders","75"
"2017 ","Massachusetts","Insurance Company","Other Money Laundering","Personal/Business Check","37"
"2017 ","Massachusetts","Insurance Company","Other Money Laundering","[Total]","117"
"2017 ","Massachusetts","Insurance Company","Other Other Suspicious Activities","Personal/Business Check","1"
"2017 ","Massachusetts","Insurance Company","Other Other Suspicious Activities","[Total]","1"
"2017 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Bank/Cashier's Check","1"
"2017 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Personal/Business Check","11"
"2017 ","Massachusetts","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","[Total]","12"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","6"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","1"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","76"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Other","1"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","51"
"2017 ","Massachusetts","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","135"
"2017 ","Massachusetts","Insurance Company","Suspicious Receipt of Government Payments/Benefits","Funds Transfer","1"
"2017 ","Massachusetts","Insurance Company","Suspicious Receipt of Government Payments/Benefits","Other","1"
"2017 ","Massachusetts","Insurance Company","Suspicious Receipt of Government Payments/Benefits","[Total]","2"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","Money Orders","1"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","3"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","4"
"2017 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Bank/Cashier's Check","5"
"2017 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","49"
"2017 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","24"
"2017 ","Massachusetts","Insurance Company","Suspicious use of multiple transaction locations","[Total]","78"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","4"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","18"
"2017 ","Massachusetts","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","22"
"2017 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","6"
"2017 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","81"
"2017 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Personal/Business Check","38"
"2017 ","Massachusetts","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","125"
"2017 ","Massachusetts","Insurance Company","[Total]","[Total]","501"
"2017 ","Michigan","Insurance Company","Account Takeover","Bank/Cashier's Check","3"
"2017 ","Michigan","Insurance Company","Account Takeover","Funds Transfer","2"
"2017 ","Michigan","Insurance Company","Account Takeover","Personal/Business Check","34"
"2017 ","Michigan","Insurance Company","Account Takeover","[Total]","39"
"2017 ","Michigan","Insurance Company","ACH","Funds Transfer","2"
"2017 ","Michigan","Insurance Company","ACH","Personal/Business Check","2"
"2017 ","Michigan","Insurance Company","ACH","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","ACH","[Total]","5"
"2017 ","Michigan","Insurance Company","Bribery or Gratuity","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Bribery or Gratuity","[Total]","1"
"2017 ","Michigan","Insurance Company","Check","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Check","Personal/Business Check","2"
"2017 ","Michigan","Insurance Company","Check","[Total]","3"
"2017 ","Michigan","Insurance Company","Counterfeit Instrument","Personal/Business Check","2"
"2017 ","Michigan","Insurance Company","Counterfeit Instrument","[Total]","2"
"2017 ","Michigan","Insurance Company","Elder Financial Exploitation","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Elder Financial Exploitation","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Elder Financial Exploitation","[Total]","2"
"2017 ","Michigan","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","2"
"2017 ","Michigan","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","2"
"2017 ","Michigan","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","2"
"2017 ","Michigan","Insurance Company","Forgeries","Personal/Business Check","33"
"2017 ","Michigan","Insurance Company","Forgeries","[Total]","33"
"2017 ","Michigan","Insurance Company","Healthcare/Public or Private Health Insurance","Personal/Business Check","16"
"2017 ","Michigan","Insurance Company","Healthcare/Public or Private Health Insurance","[Total]","16"
"2017 ","Michigan","Insurance Company","Identity Theft","Bank/Cashier's Check","3"
"2017 ","Michigan","Insurance Company","Identity Theft","Funds Transfer","2"
"2017 ","Michigan","Insurance Company","Identity Theft","Personal/Business Check","35"
"2017 ","Michigan","Insurance Company","Identity Theft","[Total]","40"
"2017 ","Michigan","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","[Total]","1"
"2017 ","Michigan","Insurance Company","Mail","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Mail","[Total]","1"
"2017 ","Michigan","Insurance Company","Misuse of Position or Self-Dealing","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","19"
"2017 ","Michigan","Insurance Company","Misuse of Position or Self-Dealing","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Misuse of Position or Self-Dealing","[Total]","21"
"2017 ","Michigan","Insurance Company","Multiple Individuals with Same or Similar Identities","Personal/Business Check","4"
"2017 ","Michigan","Insurance Company","Multiple Individuals with Same or Similar Identities","[Total]","4"
"2017 ","Michigan","Insurance Company","Other Fraud (Type)","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Other Fraud (Type)","Personal/Business Check","5"
"2017 ","Michigan","Insurance Company","Other Fraud (Type)","[Total]","6"
"2017 ","Michigan","Insurance Company","Other Insurance","Personal/Business Check","21"
"2017 ","Michigan","Insurance Company","Other Insurance","[Total]","21"
"2017 ","Michigan","Insurance Company","Other Money Laundering","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Other Money Laundering","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Other Money Laundering","[Total]","2"
"2017 ","Michigan","Insurance Company","Other Other Suspicious Activities","Funds Transfer","2"
"2017 ","Michigan","Insurance Company","Other Other Suspicious Activities","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Other Other Suspicious Activities","[Total]","3"
"2017 ","Michigan","Insurance Company","Other Terrorist","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Other Terrorist","[Total]","1"
"2017 ","Michigan","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","22"
"2017 ","Michigan","Insurance Company","Provided Questionable or False Documentation","[Total]","22"
"2017 ","Michigan","Insurance Company","Single Individual with Multiple Identities","Personal/Business Check","4"
"2017 ","Michigan","Insurance Company","Single Individual with Multiple Identities","[Total]","4"
"2017 ","Michigan","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","4"
"2017 ","Michigan","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","2"
"2017 ","Michigan","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","2"
"2017 ","Michigan","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","8"
"2017 ","Michigan","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Suspicious EFT/Wire Transfers","Personal/Business Check","1"
"2017 ","Michigan","Insurance Company","Suspicious EFT/Wire Transfers","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","3"
"2017 ","Michigan","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","6"
"2017 ","Michigan","Insurance Company","Suspicious use of multiple transaction locations","[Total]","6"
"2017 ","Michigan","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Personal/Business Check","15"
"2017 ","Michigan","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","[Total]","15"
"2017 ","Michigan","Insurance Company","Transaction Out of Pattern for Customer(s)","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Transaction Out of Pattern for Customer(s)","U.S. Currency","2"
"2017 ","Michigan","Insurance Company","Transaction Out of Pattern for Customer(s)","[Total]","3"
"2017 ","Michigan","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Funds Transfer","1"
"2017 ","Michigan","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Personal/Business Check","11"
"2017 ","Michigan","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","[Total]","13"
"2017 ","Michigan","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","15"
"2017 ","Michigan","Insurance Company","Two or More Individuals Working Together","[Total]","15"
"2017 ","Michigan","Insurance Company","Wire","Bank/Cashier's Check","3"
"2017 ","Michigan","Insurance Company","Wire","Funds Transfer","4"
"2017 ","Michigan","Insurance Company","Wire","Personal/Business Check","34"
"2017 ","Michigan","Insurance Company","Wire","U.S. Currency","1"
"2017 ","Michigan","Insurance Company","Wire","[Total]","42"
"2017 ","Michigan","Insurance Company","[Total]","[Total]","336"
"2017 ","Minnesota","Insurance Company","Account Takeover","Bank/Cashier's Check","4"
"2017 ","Minnesota","Insurance Company","Account Takeover","Funds Transfer","16"
"2017 ","Minnesota","Insurance Company","Account Takeover","Personal/Business Check","9"
"2017 ","Minnesota","Insurance Company","Account Takeover","[Total]","29"
"2017 ","Minnesota","Insurance Company","ACH","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","ACH","Funds Transfer","15"
"2017 ","Minnesota","Insurance Company","ACH","Personal/Business Check","7"
"2017 ","Minnesota","Insurance Company","ACH","[Total]","23"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Funds Transfer","2"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Money Orders","5"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Personal/Business Check","4"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","11"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Alters or Cancels Transaction to Avoid CTR Requirement","[Total]","2"
"2017 ","Minnesota","Insurance Company","Changes Spelling or Arrangement of Name","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Changes Spelling or Arrangement of Name","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Changes Spelling or Arrangement of Name","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Changes Spelling or Arrangement of Name","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Changes Spelling or Arrangement of Name","[Total]","4"
"2017 ","Minnesota","Insurance Company","Check","Bank/Cashier's Check","4"
"2017 ","Minnesota","Insurance Company","Check","Funds Transfer","7"
"2017 ","Minnesota","Insurance Company","Check","Personal/Business Check","9"
"2017 ","Minnesota","Insurance Company","Check","[Total]","20"
"2017 ","Minnesota","Insurance Company","Counterfeit Instrument","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Counterfeit Instrument","Funds Transfer","5"
"2017 ","Minnesota","Insurance Company","Counterfeit Instrument","Personal/Business Check","7"
"2017 ","Minnesota","Insurance Company","Counterfeit Instrument","[Total]","13"
"2017 ","Minnesota","Insurance Company","Elder Financial Exploitation","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Elder Financial Exploitation","Funds Transfer","2"
"2017 ","Minnesota","Insurance Company","Elder Financial Exploitation","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Elder Financial Exploitation","[Total]","4"
"2017 ","Minnesota","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Embezzlement/Theft/Disappearance of Funds","U.S. Currency","1"
"2017 ","Minnesota","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","2"
"2017 ","Minnesota","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","1"
"2017 ","Minnesota","Insurance Company","Forgeries","Bank/Cashier's Check","4"
"2017 ","Minnesota","Insurance Company","Forgeries","Funds Transfer","16"
"2017 ","Minnesota","Insurance Company","Forgeries","Personal/Business Check","8"
"2017 ","Minnesota","Insurance Company","Forgeries","[Total]","28"
"2017 ","Minnesota","Insurance Company","Identity Theft","Bank/Cashier's Check","6"
"2017 ","Minnesota","Insurance Company","Identity Theft","Funds Transfer","17"
"2017 ","Minnesota","Insurance Company","Identity Theft","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Identity Theft","Personal/Business Check","10"
"2017 ","Minnesota","Insurance Company","Identity Theft","U.S. Currency","3"
"2017 ","Minnesota","Insurance Company","Identity Theft","[Total]","37"
"2017 ","Minnesota","Insurance Company","Multiple Individuals with Same or Similar Identities","U.S. Currency","1"
"2017 ","Minnesota","Insurance Company","Multiple Individuals with Same or Similar Identities","[Total]","1"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","Bank/Cashier's Check","2"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","Money Orders","2"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","Personal/Business Check","3"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","U.S. Currency","2"
"2017 ","Minnesota","Insurance Company","Other Fraud (Type)","[Total]","10"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","U.S. Currency","1"
"2017 ","Minnesota","Insurance Company","Other Identification Documentation","[Total]","5"
"2017 ","Minnesota","Insurance Company","Other Insurance","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Other Insurance","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Other Insurance","Funds Transfer","2"
"2017 ","Minnesota","Insurance Company","Other Insurance","Personal/Business Check","5"
"2017 ","Minnesota","Insurance Company","Other Insurance","[Total]","9"
"2017 ","Minnesota","Insurance Company","Other Other Suspicious Activities","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Other Other Suspicious Activities","U.S. Currency","3"
"2017 ","Minnesota","Insurance Company","Other Other Suspicious Activities","[Total]","4"
"2017 ","Minnesota","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Funds Transfer","3"
"2017 ","Minnesota","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","[Total]","5"
"2017 ","Minnesota","Insurance Company","Provided Questionable or False Documentation","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Provided Questionable or False Documentation","Funds Transfer","2"
"2017 ","Minnesota","Insurance Company","Provided Questionable or False Documentation","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","2"
"2017 ","Minnesota","Insurance Company","Provided Questionable or False Documentation","[Total]","6"
"2017 ","Minnesota","Insurance Company","Refused or Avoided Request for Documentation","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Refused or Avoided Request for Documentation","U.S. Currency","2"
"2017 ","Minnesota","Insurance Company","Refused or Avoided Request for Documentation","[Total]","3"
"2017 ","Minnesota","Insurance Company","Single Individual with Multiple Identities","Bank/Cashier's Check","2"
"2017 ","Minnesota","Insurance Company","Single Individual with Multiple Identities","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Single Individual with Multiple Identities","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Single Individual with Multiple Identities","Personal/Business Check","1"
"2017 ","Minnesota","Insurance Company","Single Individual with Multiple Identities","[Total]","5"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","1"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","3"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","Money Orders","5"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","3"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","U.S. Currency","19"
"2017 ","Minnesota","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","32"
"2017 ","Minnesota","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","[Total]","1"
"2017 ","Minnesota","Insurance Company","Suspicious EFT/Wire Transfers","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","2"
"2017 ","Minnesota","Insurance Company","Suspicious Exchange of Currencies","Foreign Currency","1"
"2017 ","Minnesota","Insurance Company","Suspicious Exchange of Currencies","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Suspicious Exchange of Currencies","[Total]","2"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Multiple Accounts","Money Orders","1"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","1"
"2017 ","Minnesota","Insurance Company","Suspicious use of multiple transaction locations","Funds Transfer","1"
"2017 ","Minnesota","Insurance Company","Suspicious use of multiple transaction locations","Money Orders","8"
"2017 ","Minnesota","Insurance Company","Suspicious use of multiple transaction locations","Personal/Business Check","5"
"2017 ","Minnesota","Insurance Company","Suspicious use of multiple transaction locations","[Total]","14"
"2017 ","Minnesota","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","5"
